Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1268133,-,-,-,40.81,-73.26,-5,40,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,GHI
2000,5,10,1,30,0,0
2000,5,10,2,30,0,0
2000,5,10,3,30,0,0
2000,5,10,4,30,0,0
2000,5,10,5,30,21,21
2000,5,10,6,30,15,15
2000,5,10,7,30,150,152
2000,5,10,8,30,256,269
2000,5,10,9,30,314,329
2000,5,10,10,30,303,308
2000,5,10,11,30,336,337
2000,5,10,12,30,263,263
2000,5,10,13,30,159,159
2000,5,10,14,30,243,244
2000,5,10,15,30,123,123
2000,5,10,16,30,129,129
2000,5,10,17,30,120,121
2000,5,10,18,30,4,4
2000,5,10,19,30,0,0
2000,5,10,20,30,0,0
2000,5,10,21,30,0,0
2000,5,10,22,30,0,0
2000,5,10,23,30,0,0
2000,5,11,0,30,0,0
2000,5,11,1,30,0,0
2000,5,11,2,30,0,0
2000,5,11,3,30,0,0
2000,5,11,4,30,0,0
2000,5,11,5,30,54,89
2000,5,11,6,30,171,178
2000,5,11,7,30,102,475
2000,5,11,8,30,118,659
2000,5,11,9,30,133,812
2000,5,11,10,30,132,921
2000,5,11,11,30,130,974
2000,5,11,12,30,124,966
2000,5,11,13,30,117,899
2000,5,11,14,30,108,777
2000,5,11,15,30,99,612
2000,5,11,16,30,88,418
2000,5,11,17,30,68,216
2000,5,11,18,30,29,46
2000,5,11,19,30,0,0
2000,5,11,20,30,0,0
2000,5,11,21,30,0,0
2000,5,11,22,30,0,0
2000,5,11,23,30,0,0
2000,5,12,0,30,0,0
2000,5,12,1,30,0,0
2000,5,12,2,30,0,0
2000,5,12,3,30,0,0
2000,5,12,4,30,0,0
2000,5,12,5,30,22,22
2000,5,12,6,30,10,10
2000,5,12,7,30,31,31
2000,5,12,8,30,163,164
2000,5,12,9,30,441,609
2000,5,12,10,30,285,293
2000,5,12,11,30,406,426
2000,5,12,12,30,376,727
2000,5,12,13,30,469,719
2000,5,12,14,30,337,604
2000,5,12,15,30,268,474
2000,5,12,16,30,223,303
2000,5,12,17,30,117,122
2000,5,12,18,30,8,8
2000,5,12,19,30,0,0
2000,5,12,20,30,0,0
2000,5,12,21,30,0,0
2000,5,12,22,30,0,0
2000,5,12,23,30,0,0
2000,5,13,0,30,0,0
2000,5,13,1,30,0,0
2000,5,13,2,30,0,0
2000,5,13,3,30,0,0
2000,5,13,4,30,0,0
2000,5,13,5,30,21,21
2000,5,13,6,30,176,198
2000,5,13,7,30,255,342
2000,5,13,8,30,338,455
2000,5,13,9,30,386,474
2000,5,13,10,30,441,474
2000,5,13,11,30,502,588
2000,5,13,12,30,453,482
2000,5,13,13,30,314,797
2000,5,13,14,30,468,583
2000,5,13,15,30,324,458
2000,5,13,16,30,197,358
2000,5,13,17,30,121,179
2000,5,13,18,30,27,32
2000,5,13,19,30,0,0
2000,5,13,20,30,0,0
2000,5,13,21,30,0,0
2000,5,13,22,30,0,0
2000,5,13,23,30,0,0
2000,5,14,0,30,0,0
2000,5,14,1,30,0,0
2000,5,14,2,30,0,0
2000,5,14,3,30,0,0
2000,5,14,4,30,0,0
2000,5,14,5,30,69,70
2000,5,14,6,30,86,295
2000,5,14,7,30,105,502
2000,5,14,8,30,119,693
2000,5,14,9,30,124,847
2000,5,14,10,30,122,956
2000,5,14,11,30,121,1002
2000,5,14,12,30,120,987
2000,5,14,13,30,113,916
2000,5,14,14,30,111,788
2000,5,14,15,30,105,619
2000,5,14,16,30,95,422
2000,5,14,17,30,71,223
2000,5,14,18,30,32,51
2000,5,14,19,30,0,0
2000,5,14,20,30,0,0
2000,5,14,21,30,0,0
2000,5,14,22,30,0,0
2000,5,14,23,30,0,0
2000,5,15,0,30,0,0
2000,5,15,1,30,0,0
2000,5,15,2,30,0,0
2000,5,15,3,30,0,0
2000,5,15,4,30,0,0
2000,5,15,5,30,51,108
2000,5,15,6,30,89,297
2000,5,15,7,30,111,498
2000,5,15,8,30,128,681
2000,5,15,9,30,140,832
2000,5,15,10,30,153,935
2000,5,15,11,30,153,982
2000,5,15,12,30,448,462
2000,5,15,13,30,364,367
2000,5,15,14,30,146,775
2000,5,15,15,30,129,612
2000,5,15,16,30,104,423
2000,5,15,17,30,76,224
2000,5,15,18,30,33,53
2000,5,15,19,30,0,0
2000,5,15,20,30,0,0
2000,5,15,21,30,0,0
2000,5,15,22,30,0,0
2000,5,15,23,30,0,0
2000,5,16,0,30,0,0
2000,5,16,1,30,0,0
2000,5,16,2,30,0,0
2000,5,16,3,30,0,0
2000,5,16,4,30,0,0
2000,5,16,5,30,52,108
2000,5,16,6,30,87,299
2000,5,16,7,30,112,499
2000,5,16,8,30,128,685
2000,5,16,9,30,144,836
2000,5,16,10,30,157,939
2000,5,16,11,30,158,984
2000,5,16,12,30,157,974
2000,5,16,13,30,136,908
2000,5,16,14,30,254,680
2000,5,16,15,30,128,615
2000,5,16,16,30,122,417
2000,5,16,17,30,96,217
2000,5,16,18,30,43,43
2000,5,16,19,30,0,0
2000,5,16,20,30,0,0
2000,5,16,21,30,0,0
2000,5,16,22,30,0,0
2000,5,16,23,30,0,0
2000,5,17,0,30,0,0
2000,5,17,1,30,0,0
2000,5,17,2,30,0,0
2000,5,17,3,30,0,0
2000,5,17,4,30,0,0
2000,5,17,5,30,5,5
2000,5,17,6,30,138,139
2000,5,17,7,30,239,247
2000,5,17,8,30,397,508
2000,5,17,9,30,427,500
2000,5,17,10,30,187,901
2000,5,17,11,30,192,949
2000,5,17,12,30,194,938
2000,5,17,13,30,191,867
2000,5,17,14,30,183,748
2000,5,17,15,30,160,590
2000,5,17,16,30,120,410
2000,5,17,17,30,87,219
2000,5,17,18,30,36,54
2000,5,17,19,30,0,0
2000,5,17,20,30,0,0
2000,5,17,21,30,0,0
2000,5,17,22,30,0,0
2000,5,17,23,30,0,0
2000,5,18,0,30,0,0
2000,5,18,1,30,0,0
2000,5,18,2,30,0,0
2000,5,18,3,30,0,0
2000,5,18,4,30,0,0
2000,5,18,5,30,65,96
2000,5,18,6,30,40,40
2000,5,18,7,30,211,223
2000,5,18,8,30,331,398
2000,5,18,9,30,214,216
2000,5,18,10,30,450,525
2000,5,18,11,30,482,535
2000,5,18,12,30,482,595
2000,5,18,13,30,443,625
2000,5,18,14,30,325,617
2000,5,18,15,30,303,522
2000,5,18,16,30,226,360
2000,5,18,17,30,39,39
2000,5,18,18,30,30,30
2000,5,18,19,30,0,0
2000,5,18,20,30,0,0
2000,5,18,21,30,0,0
2000,5,18,22,30,0,0
2000,5,18,23,30,0,0
2000,5,19,0,30,0,0
2000,5,19,1,30,0,0
2000,5,19,2,30,0,0
2000,5,19,3,30,0,0
2000,5,19,4,30,0,0
2000,5,19,5,30,23,23
2000,5,19,6,30,121,123
2000,5,19,7,30,133,134
2000,5,19,8,30,180,182
2000,5,19,9,30,241,244
2000,5,19,10,30,288,290
2000,5,19,11,30,201,201
2000,5,19,12,30,418,434
2000,5,19,13,30,275,277
2000,5,19,14,30,260,268
2000,5,19,15,30,132,133
2000,5,19,16,30,89,89
2000,5,19,17,30,26,26
2000,5,19,18,30,39,48
2000,5,19,19,30,0,0
2000,5,19,20,30,0,0
2000,5,19,21,30,0,0
2000,5,19,22,30,0,0
2000,5,19,23,30,0,0
2000,5,20,0,30,0,0
2000,5,20,1,30,0,0
2000,5,20,2,30,0,0
2000,5,20,3,30,0,0
2000,5,20,4,30,0,0
2000,5,20,5,30,26,26
2000,5,20,6,30,160,177
2000,5,20,7,30,145,145
2000,5,20,8,30,70,70
2000,5,20,9,30,151,151
2000,5,20,10,30,210,211
2000,5,20,11,30,258,259
2000,5,20,12,30,272,274
2000,5,20,13,30,281,285
2000,5,20,14,30,275,282
2000,5,20,15,30,177,179
2000,5,20,16,30,198,215
2000,5,20,17,30,110,113
2000,5,20,18,30,15,15
2000,5,20,19,30,0,0
2000,5,20,20,30,0,0
2000,5,20,21,30,0,0
2000,5,20,22,30,0,0
2000,5,20,23,30,0,0
2000,5,21,0,30,0,0
2000,5,21,1,30,0,0
2000,5,21,2,30,0,0
2000,5,21,3,30,0,0
2000,5,21,4,30,0,0
2000,5,21,5,30,8,8
2000,5,21,6,30,78,78
2000,5,21,7,30,79,79
2000,5,21,8,30,196,197
2000,5,21,9,30,333,336
2000,5,21,10,30,311,312
2000,5,21,11,30,228,228
2000,5,21,12,30,289,289
2000,5,21,13,30,189,190
2000,5,21,14,30,224,225
2000,5,21,15,30,207,208
2000,5,21,16,30,131,131
2000,5,21,17,30,26,26
2000,5,21,18,30,42,51
2000,5,21,19,30,0,0
2000,5,21,20,30,0,0
2000,5,21,21,30,0,0
2000,5,21,22,30,0,0
2000,5,21,23,30,0,0
2000,5,22,0,30,0,0
2000,5,22,1,30,0,0
2000,5,22,2,30,0,0
2000,5,22,3,30,0,0
2000,5,22,4,30,0,0
2000,5,22,5,30,35,35
2000,5,22,6,30,64,64
2000,5,22,7,30,289,335
2000,5,22,8,30,343,384
2000,5,22,9,30,395,559
2000,5,22,10,30,323,327
2000,5,22,11,30,457,484
2000,5,22,12,30,415,434
2000,5,22,13,30,331,340
2000,5,22,14,30,196,198
2000,5,22,15,30,184,187
2000,5,22,16,30,126,127
2000,5,22,17,30,89,89
2000,5,22,18,30,33,33
2000,5,22,19,30,0,0
2000,5,22,20,30,0,0
2000,5,22,21,30,0,0
2000,5,22,22,30,0,0
2000,5,22,23,30,0,0
2000,5,23,0,30,0,0
2000,5,23,1,30,0,0
2000,5,23,2,30,0,0
2000,5,23,3,30,0,0
2000,5,23,4,30,0,0
2000,5,23,5,30,72,103
2000,5,23,6,30,85,85
2000,5,23,7,30,159,159
2000,5,23,8,30,202,202
2000,5,23,9,30,276,276
2000,5,23,10,30,527,632
2000,5,23,11,30,433,441
2000,5,23,12,30,422,429
2000,5,23,13,30,356,357
2000,5,23,14,30,346,386
2000,5,23,15,30,332,358
2000,5,23,16,30,231,240
2000,5,23,17,30,154,173
2000,5,23,18,30,47,48
2000,5,23,19,30,0,0
2000,5,23,20,30,0,0
2000,5,23,21,30,0,0
2000,5,23,22,30,0,0
2000,5,23,23,30,0,0
2000,5,24,0,30,0,0
2000,5,24,1,30,0,0
2000,5,24,2,30,0,0
2000,5,24,3,30,0,0
2000,5,24,4,30,0,0
2000,5,24,5,30,26,26
2000,5,24,6,30,177,206
2000,5,24,7,30,246,371
2000,5,24,8,30,382,504
2000,5,24,9,30,320,322
2000,5,24,10,30,483,727
2000,5,24,11,30,137,969
2000,5,24,12,30,142,957
2000,5,24,13,30,141,890
2000,5,24,14,30,129,772
2000,5,24,15,30,115,615
2000,5,24,16,30,187,398
2000,5,24,17,30,85,231
2000,5,24,18,30,42,42
2000,5,24,19,30,0,0
2000,5,24,20,30,0,0
2000,5,24,21,30,0,0
2000,5,24,22,30,0,0
2000,5,24,23,30,0,0
2000,5,25,0,30,0,0
2000,5,25,1,30,0,0
2000,5,25,2,30,0,0
2000,5,25,3,30,0,0
2000,5,25,4,30,0,0
2000,5,25,5,30,79,80
2000,5,25,6,30,88,301
2000,5,25,7,30,112,493
2000,5,25,8,30,231,600
2000,5,25,9,30,325,630
2000,5,25,10,30,413,699
2000,5,25,11,30,405,801
2000,5,25,12,30,345,789
2000,5,25,13,30,341,717
2000,5,25,14,30,342,604
2000,5,25,15,30,197,588
2000,5,25,16,30,173,370
2000,5,25,17,30,70,248
2000,5,25,18,30,36,73
2000,5,25,19,30,0,0
2000,5,25,20,30,0,0
2000,5,25,21,30,0,0
2000,5,25,22,30,0,0
2000,5,25,23,30,0,0
2000,5,26,0,30,0,0
2000,5,26,1,30,0,0
2000,5,26,2,30,0,0
2000,5,26,3,30,0,0
2000,5,26,4,30,0,0
2000,5,26,5,30,49,129
2000,5,26,6,30,73,319
2000,5,26,7,30,89,517
2000,5,26,8,30,99,699
2000,5,26,9,30,107,848
2000,5,26,10,30,109,948
2000,5,26,11,30,112,995
2000,5,26,12,30,112,983
2000,5,26,13,30,105,918
2000,5,26,14,30,98,798
2000,5,26,15,30,91,637
2000,5,26,16,30,86,447
2000,5,26,17,30,66,252
2000,5,26,18,30,35,77
2000,5,26,19,30,0,0
2000,5,26,20,30,0,0
2000,5,26,21,30,0,0
2000,5,26,22,30,0,0
2000,5,26,23,30,0,0
2000,5,27,0,30,0,0
2000,5,27,1,30,0,0
2000,5,27,2,30,0,0
2000,5,27,3,30,0,0
2000,5,27,4,30,0,0
2000,5,27,5,30,47,132
2000,5,27,6,30,69,322
2000,5,27,7,30,93,514
2000,5,27,8,30,250,550
2000,5,27,9,30,379,550
2000,5,27,10,30,400,475
2000,5,27,11,30,329,766
2000,5,27,12,30,416,767
2000,5,27,13,30,427,630
2000,5,27,14,30,369,537
2000,5,27,15,30,307,476
2000,5,27,16,30,243,292
2000,5,27,17,30,154,188
2000,5,27,18,30,60,64
2000,5,27,19,30,0,0
2000,5,27,20,30,0,0
2000,5,27,21,30,0,0
2000,5,27,22,30,0,0
2000,5,27,23,30,0,0
2000,5,28,0,30,0,0
2000,5,28,1,30,0,0
2000,5,28,2,30,0,0
2000,5,28,3,30,0,0
2000,5,28,4,30,0,0
2000,5,28,5,30,49,134
2000,5,28,6,30,72,326
2000,5,28,7,30,88,524
2000,5,28,8,30,201,615
2000,5,28,9,30,112,850
2000,5,28,10,30,122,951
2000,5,28,11,30,344,785
2000,5,28,12,30,466,740
2000,5,28,13,30,438,572
2000,5,28,14,30,382,472
2000,5,28,15,30,323,450
2000,5,28,16,30,223,247
2000,5,28,17,30,76,77
2000,5,28,18,30,37,37
2000,5,28,19,30,0,0
2000,5,28,20,30,0,0
2000,5,28,21,30,0,0
2000,5,28,22,30,0,0
2000,5,28,23,30,0,0
2000,5,29,0,30,0,0
2000,5,29,1,30,0,0
2000,5,29,2,30,0,0
2000,5,29,3,30,0,0
2000,5,29,4,30,0,0
2000,5,29,5,30,79,84
2000,5,29,6,30,97,98
2000,5,29,7,30,181,181
2000,5,29,8,30,386,474
2000,5,29,9,30,103,853
2000,5,29,10,30,118,953
2000,5,29,11,30,507,661
2000,5,29,12,30,426,433
2000,5,29,13,30,331,332
2000,5,29,14,30,420,502
2000,5,29,15,30,369,454
2000,5,29,16,30,101,452
2000,5,29,17,30,75,258
2000,5,29,18,30,41,81
2000,5,29,19,30,0,0
2000,5,29,20,30,0,0
2000,5,29,21,30,0,0
2000,5,29,22,30,0,0
2000,5,29,23,30,0,0
2000,5,30,0,30,0,0
2000,5,30,1,30,0,0
2000,5,30,2,30,0,0
2000,5,30,3,30,0,0
2000,5,30,4,30,0,0
2000,5,30,5,30,29,29
2000,5,30,6,30,100,100
2000,5,30,7,30,127,127
2000,5,30,8,30,228,228
2000,5,30,9,30,263,263
2000,5,30,10,30,427,440
2000,5,30,11,30,483,571
2000,5,30,12,30,462,490
2000,5,30,13,30,468,590
2000,5,30,14,30,412,650
2000,5,30,15,30,364,439
2000,5,30,16,30,86,464
2000,5,30,17,30,66,266
2000,5,30,18,30,37,87
2000,5,30,19,30,0,0
2000,5,30,20,30,0,0
2000,5,30,21,30,0,0
2000,5,30,22,30,0,0
2000,5,30,23,30,0,0
2000,5,31,0,30,0,0
2000,5,31,1,30,0,0
2000,5,31,2,30,0,0
2000,5,31,3,30,0,0
2000,5,31,4,30,0,0
2000,5,31,5,30,53,138
2000,5,31,6,30,98,98
2000,5,31,7,30,169,169
2000,5,31,8,30,232,232
2000,5,31,9,30,334,335
2000,5,31,10,30,443,468
2000,5,31,11,30,493,817
2000,5,31,12,30,121,984
2000,5,31,13,30,116,913
2000,5,31,14,30,106,790
2000,5,31,15,30,95,630
2000,5,31,16,30,83,447
2000,5,31,17,30,65,256
2000,5,31,18,30,38,83
2000,5,31,19,30,0,0
2000,5,31,20,30,0,0
2000,5,31,21,30,0,0
2000,5,31,22,30,0,0
2000,5,31,23,30,0,0
2012,6,1,0,30,0,0
2012,6,1,1,30,0,0
2012,6,1,2,30,0,0
2012,6,1,3,30,0,0
2012,6,1,4,30,0,0
2012,6,1,5,30,49,133
2012,6,1,6,30,74,316
2012,6,1,7,30,89,507
2012,6,1,8,30,105,680
2012,6,1,9,30,118,822
2012,6,1,10,30,126,920
2012,6,1,11,30,322,911
2012,6,1,12,30,273,852
2012,6,1,13,30,353,355
2012,6,1,14,30,354,524
2012,6,1,15,30,224,225
2012,6,1,16,30,240,282
2012,6,1,17,30,105,109
2012,6,1,18,30,38,38
2012,6,1,19,30,0,0
2012,6,1,20,30,0,0
2012,6,1,21,30,0,0
2012,6,1,22,30,0,0
2012,6,1,23,30,0,0
2012,6,2,0,30,0,0
2012,6,2,1,30,0,0
2012,6,2,2,30,0,0
2012,6,2,3,30,0,0
2012,6,2,4,30,0,0
2012,6,2,5,30,32,32
2012,6,2,6,30,92,93
2012,6,2,7,30,95,96
2012,6,2,8,30,273,314
2012,6,2,9,30,159,159
2012,6,2,10,30,119,915
2012,6,2,11,30,117,967
2012,6,2,12,30,114,963
2012,6,2,13,30,421,764
2012,6,2,14,30,413,628
2012,6,2,15,30,113,631
2012,6,2,16,30,252,371
2012,6,2,17,30,104,104
2012,6,2,18,30,51,51
2012,6,2,19,30,0,0
2012,6,2,20,30,0,0
2012,6,2,21,30,0,0
2012,6,2,22,30,0,0
2012,6,2,23,30,0,0
2012,6,3,0,30,0,0
2012,6,3,1,30,0,0
2012,6,3,2,30,0,0
2012,6,3,3,30,0,0
2012,6,3,4,30,0,0
2012,6,3,5,30,50,133
2012,6,3,6,30,76,318
2012,6,3,7,30,90,512
2012,6,3,8,30,102,689
2012,6,3,9,30,111,835
2012,6,3,10,30,114,937
2012,6,3,11,30,119,980
2012,6,3,12,30,127,963
2012,6,3,13,30,279,764
2012,6,3,14,30,268,278
2012,6,3,15,30,302,339
2012,6,3,16,30,231,362
2012,6,3,17,30,5,5
2012,6,3,18,30,47,47
2012,6,3,19,30,0,0
2012,6,3,20,30,0,0
2012,6,3,21,30,0,0
2012,6,3,22,30,0,0
2012,6,3,23,30,0,0
2012,6,4,0,30,0,0
2012,6,4,1,30,0,0
2012,6,4,2,30,0,0
2012,6,4,3,30,0,0
2012,6,4,4,30,0,0
2012,6,4,5,30,5,5
2012,6,4,6,30,196,216
2012,6,4,7,30,83,83
2012,6,4,8,30,296,302
2012,6,4,9,30,179,179
2012,6,4,10,30,109,109
2012,6,4,11,30,333,335
2012,6,4,12,30,322,332
2012,6,4,13,30,427,758
2012,6,4,14,30,405,488
2012,6,4,15,30,348,491
2012,6,4,16,30,168,169
2012,6,4,17,30,157,196
2012,6,4,18,30,3,3
2012,6,4,19,30,0,0
2012,6,4,20,30,0,0
2012,6,4,21,30,0,0
2012,6,4,22,30,0,0
2012,6,4,23,30,0,0
2012,6,5,0,30,0,0
2012,6,5,1,30,0,0
2012,6,5,2,30,0,0
2012,6,5,3,30,0,0
2012,6,5,4,30,0,0
2012,6,5,5,30,92,112
2012,6,5,6,30,65,326
2012,6,5,7,30,260,420
2012,6,5,8,30,357,541
2012,6,5,9,30,98,840
2012,6,5,10,30,91,945
2012,6,5,11,30,327,328
2012,6,5,12,30,324,325
2012,6,5,13,30,433,503
2012,6,5,14,30,422,542
2012,6,5,15,30,354,448
2012,6,5,16,30,124,124
2012,6,5,17,30,81,81
2012,6,5,18,30,9,9
2012,6,5,19,30,0,0
2012,6,5,20,30,0,0
2012,6,5,21,30,0,0
2012,6,5,22,30,0,0
2012,6,5,23,30,0,0
2012,6,6,0,30,0,0
2012,6,6,1,30,0,0
2012,6,6,2,30,0,0
2012,6,6,3,30,0,0
2012,6,6,4,30,0,0
2012,6,6,5,30,95,107
2012,6,6,6,30,69,321
2012,6,6,7,30,79,515
2012,6,6,8,30,371,512
2012,6,6,9,30,441,610
2012,6,6,10,30,383,388
2012,6,6,11,30,429,442
2012,6,6,12,30,328,329
2012,6,6,13,30,477,645
2012,6,6,14,30,381,663
2012,6,6,15,30,108,636
2012,6,6,16,30,101,450
2012,6,6,17,30,87,257
2012,6,6,18,30,48,87
2012,6,6,19,30,0,0
2012,6,6,20,30,0,0
2012,6,6,21,30,0,0
2012,6,6,22,30,0,0
2012,6,6,23,30,0,0
2012,6,7,0,30,0,0
2012,6,7,1,30,0,0
2012,6,7,2,30,0,0
2012,6,7,3,30,0,0
2012,6,7,4,30,0,0
2012,6,7,5,30,92,116
2012,6,7,6,30,80,313
2012,6,7,7,30,90,507
2012,6,7,8,30,109,680
2012,6,7,9,30,119,823
2012,6,7,10,30,420,787
2012,6,7,11,30,119,972
2012,6,7,12,30,459,589
2012,6,7,13,30,314,315
2012,6,7,14,30,431,546
2012,6,7,15,30,127,623
2012,6,7,16,30,96,450
2012,6,7,17,30,78,260
2012,6,7,18,30,44,90
2012,6,7,19,30,0,0
2012,6,7,20,30,0,0
2012,6,7,21,30,0,0
2012,6,7,22,30,0,0
2012,6,7,23,30,0,0
2012,6,8,0,30,0,0
2012,6,8,1,30,0,0
2012,6,8,2,30,0,0
2012,6,8,3,30,0,0
2012,6,8,4,30,0,0
2012,6,8,5,30,46,138
2012,6,8,6,30,69,322
2012,6,8,7,30,85,514
2012,6,8,8,30,102,684
2012,6,8,9,30,119,823
2012,6,8,10,30,112,927
2012,6,8,11,30,118,975
2012,6,8,12,30,123,964
2012,6,8,13,30,133,897
2012,6,8,14,30,240,693
2012,6,8,15,30,249,511
2012,6,8,16,30,198,383
2012,6,8,17,30,74,264
2012,6,8,18,30,70,86
2012,6,8,19,30,0,0
2012,6,8,20,30,0,0
2012,6,8,21,30,0,0
2012,6,8,22,30,0,0
2012,6,8,23,30,0,0
2012,6,9,0,30,0,0
2012,6,9,1,30,0,0
2012,6,9,2,30,0,0
2012,6,9,3,30,0,0
2012,6,9,4,30,0,0
2012,6,9,5,30,82,132
2012,6,9,6,30,195,226
2012,6,9,7,30,154,155
2012,6,9,8,30,77,77
2012,6,9,9,30,91,91
2012,6,9,10,30,120,120
2012,6,9,11,30,419,429
2012,6,9,12,30,354,356
2012,6,9,13,30,342,344
2012,6,9,14,30,151,151
2012,6,9,15,30,141,614
2012,6,9,16,30,229,347
2012,6,9,17,30,130,135
2012,6,9,18,30,52,56
2012,6,9,19,30,0,0
2012,6,9,20,30,0,0
2012,6,9,21,30,0,0
2012,6,9,22,30,0,0
2012,6,9,23,30,0,0
2012,6,10,0,30,0,0
2012,6,10,1,30,0,0
2012,6,10,2,30,0,0
2012,6,10,3,30,0,0
2012,6,10,4,30,0,0
2012,6,10,5,30,45,45
2012,6,10,6,30,202,225
2012,6,10,7,30,134,134
2012,6,10,8,30,187,634
2012,6,10,9,30,195,777
2012,6,10,10,30,167,889
2012,6,10,11,30,460,814
2012,6,10,12,30,508,744
2012,6,10,13,30,491,655
2012,6,10,14,30,196,745
2012,6,10,15,30,182,595
2012,6,10,16,30,145,425
2012,6,10,17,30,115,243
2012,6,10,18,30,57,81
2012,6,10,19,30,0,0
2012,6,10,20,30,0,0
2012,6,10,21,30,0,0
2012,6,10,22,30,0,0
2012,6,10,23,30,0,0
2012,6,11,0,30,0,0
2012,6,11,1,30,0,0
2012,6,11,2,30,0,0
2012,6,11,3,30,0,0
2012,6,11,4,30,2,2
2012,6,11,5,30,73,118
2012,6,11,6,30,42,42
2012,6,11,7,30,244,254
2012,6,11,8,30,216,631
2012,6,11,9,30,348,352
2012,6,11,10,30,482,585
2012,6,11,11,30,237,923
2012,6,11,12,30,231,920
2012,6,11,13,30,224,859
2012,6,11,14,30,209,750
2012,6,11,15,30,369,506
2012,6,11,16,30,151,430
2012,6,11,17,30,176,187
2012,6,11,18,30,63,64
2012,6,11,19,30,0,0
2012,6,11,20,30,0,0
2012,6,11,21,30,0,0
2012,6,11,22,30,0,0
2012,6,11,23,30,0,0
2012,6,12,0,30,0,0
2012,6,12,1,30,0,0
2012,6,12,2,30,0,0
2012,6,12,3,30,0,0
2012,6,12,4,30,2,2
2012,6,12,5,30,60,61
2012,6,12,6,30,120,123
2012,6,12,7,30,123,124
2012,6,12,8,30,326,370
2012,6,12,9,30,358,396
2012,6,12,10,30,407,505
2012,6,12,11,30,393,397
2012,6,12,12,30,302,307
2012,6,12,13,30,255,257
2012,6,12,14,30,182,183
2012,6,12,15,30,260,271
2012,6,12,16,30,84,85
2012,6,12,17,30,75,76
2012,6,12,18,30,40,40
2012,6,12,19,30,0,0
2012,6,12,20,30,0,0
2012,6,12,21,30,0,0
2012,6,12,22,30,0,0
2012,6,12,23,30,0,0
2012,6,13,0,30,0,0
2012,6,13,1,30,0,0
2012,6,13,2,30,0,0
2012,6,13,3,30,0,0
2012,6,13,4,30,1,1
2012,6,13,5,30,7,7
2012,6,13,6,30,185,231
2012,6,13,7,30,211,230
2012,6,13,8,30,306,424
2012,6,13,9,30,336,391
2012,6,13,10,30,320,332
2012,6,13,11,30,430,492
2012,6,13,12,30,357,370
2012,6,13,13,30,349,369
2012,6,13,14,30,349,383
2012,6,13,15,30,252,275
2012,6,13,16,30,222,254
2012,6,13,17,30,117,121
2012,6,13,18,30,38,38
2012,6,13,19,30,0,0
2012,6,13,20,30,0,0
2012,6,13,21,30,0,0
2012,6,13,22,30,0,0
2012,6,13,23,30,0,0
2012,6,14,0,30,0,0
2012,6,14,1,30,0,0
2012,6,14,2,30,0,0
2012,6,14,3,30,0,0
2012,6,14,4,30,2,2
2012,6,14,5,30,56,131
2012,6,14,6,30,87,310
2012,6,14,7,30,109,499
2012,6,14,8,30,332,360
2012,6,14,9,30,290,290
2012,6,14,10,30,318,319
2012,6,14,11,30,390,393
2012,6,14,12,30,460,502
2012,6,14,13,30,414,431
2012,6,14,14,30,382,415
2012,6,14,15,30,368,448
2012,6,14,16,30,95,463
2012,6,14,17,30,156,242
2012,6,14,18,30,43,101
2012,6,14,19,30,0,0
2012,6,14,20,30,0,0
2012,6,14,21,30,0,0
2012,6,14,22,30,0,0
2012,6,14,23,30,0,0
2012,6,15,0,30,0,0
2012,6,15,1,30,0,0
2012,6,15,2,30,0,0
2012,6,15,3,30,0,0
2012,6,15,4,30,9,11
2012,6,15,5,30,43,143
2012,6,15,6,30,62,330
2012,6,15,7,30,73,525
2012,6,15,8,30,83,704
2012,6,15,9,30,91,850
2012,6,15,10,30,96,952
2012,6,15,11,30,98,1002
2012,6,15,12,30,99,996
2012,6,15,13,30,104,932
2012,6,15,14,30,100,816
2012,6,15,15,30,92,662
2012,6,15,16,30,75,483
2012,6,15,17,30,62,287
2012,6,15,18,30,39,106
2012,6,15,19,30,0,0
2012,6,15,20,30,0,0
2012,6,15,21,30,0,0
2012,6,15,22,30,0,0
2012,6,15,23,30,0,0
2012,6,16,0,30,0,0
2012,6,16,1,30,0,0
2012,6,16,2,30,0,0
2012,6,16,3,30,0,0
